source_table,repository_id,repository_name,repository_url,application_flow,application,reason,processing_host,model,run_id,pcap_path,cicflowmeter_csv_path,egress_bytes,total_forward_bytes,egress_percentage,egress_packets,internet_flow_count,internet_destinations,updated_at
traffic_parameters,18407,sonya/go-http-mocking,https://github.com/sonya/go-http-mocking,"{""host_num"": 3, ""pcap_size"": 11.082103729248047, ""flow_count"": 3, ""tcp_traffic"": {""443"": {""hosts"": 2, ""n_packets"": 4310, ""flow_count"": 1, ""total_size"": 11545754, ""traffic_end"": 40.686933517456055, ""iana_mapping"": ""https"", ""traffic_start"": 1.7747828960418701, ""tshark_parsing"": [""tls""], ""traffic_duration"": 38.912150621414185}}, ""udp_traffic"": {""5353"": {""hosts"": 1, ""n_packets"": 25, ""time_seen"": 1771549587.6744483, ""flow_count"": 2, ""total_size"": 3654, ""traffic_end"": 32.2399206161499, ""iana_mapping"": ""mdns"", ""traffic_start"": 0.8981218338012695, ""tshark_parsing"": [""mdns""], ""traffic_duration"": 31.341798782348633}}, ""hostname_info"": [{""ip"": ""142.250.115.141"", ""source"": ""TLS_SNI"", ""hostname"": ""proxy.golang.org""}]}",http,"Sustained TLS traffic on port 443 to proxy.golang.org (~38.9s, large bytes/packets) indicates HTTPS application traffic beyond initial download/DNS.",cartwheel,,0,/home/bingcheng/dynamov2/stage3/pcap/sonya_go-http-mocking_cartwheel_run_0.pcap,/mnt/NAS/dynamov2/cicflowmeter_output/sonya_go-http-mocking_cartwheel_run_0.csv,178455,178455,100.0,2328,3,2,2026-03-02T09:04:59.733656
traffic_parameters,18277,dillonchr/tor-manager,https://github.com/dillonchr/tor-manager,"{""host_num"": 11, ""pcap_size"": 15.910727500915527, ""flow_count"": 14, ""tcp_traffic"": {""80"": {""hosts"": 2, ""n_packets"": 655, ""flow_count"": 2, ""total_size"": 885515, ""traffic_end"": 42.07829284667969, ""iana_mapping"": ""http"", ""traffic_start"": 2.3560478687286377, ""tshark_parsing"": [], ""traffic_duration"": 39.72224497795105}, ""443"": {""hosts"": 5, ""n_packets"": 3482, ""flow_count"": 5, ""total_size"": 11281158, ""traffic_end"": 42.06234383583069, ""iana_mapping"": ""https"", ""traffic_start"": 4.359218120574951, ""tshark_parsing"": [""data"", ""tls""], ""traffic_duration"": 37.70312571525574}, ""9000"": {""hosts"": 2, ""n_packets"": 28, ""flow_count"": 1, ""total_size"": 11005, ""traffic_end"": 42.00329089164734, ""iana_mapping"": ""cslistener"", ""traffic_start"": 21.365461587905884, ""tshark_parsing"": [""tls""], ""traffic_duration"": 20.637829303741455}, ""9001"": {""hosts"": 4, ""n_packets"": 2300, ""flow_count"": 3, ""total_size"": 4396436, ""traffic_end"": 41.99275517463684, ""iana_mapping"": ""etlservicemgr"", ""traffic_start"": 13.031150102615356, ""tshark_parsing"": [""tls""], ""traffic_duration"": 28.961605072021484}, ""22711"": {""hosts"": 1, ""n_packets"": 6, ""flow_count"": 1, ""total_size"": 444, ""traffic_end"": 32.77549695968628, ""iana_mapping"": ""unknown"", ""traffic_start"": 1.3542397022247314, ""tshark_parsing"": [], ""traffic_duration"": 31.421257257461548}}, ""udp_traffic"": {""5353"": {""hosts"": 1, ""n_packets"": 24, ""time_seen"": 1771542070.5136943, ""flow_count"": 2, ""total_size"": 3585, ""traffic_end"": 33.063299894332886, ""iana_mapping"": ""mdns"", ""traffic_start"": 0.8854367733001709, ""tshark_parsing"": [""mdns""], ""traffic_duration"": 32.177863121032715}}, ""hostname_info"": [{""ip"": ""188.165.0.43"", ""source"": ""TLS_SNI"", ""hostname"": ""www.bdig.com""}, {""ip"": ""188.165.0.43"", ""source"": ""TLS_SNI"", ""hostname"": ""www.punffjufehlaom5is.com""}, {""ip"": ""194.32.107.14"", ""source"": ""TLS_SNI"", ""hostname"": ""www.f2msl5r66ret3sv.com""}, {""ip"": ""195.201.94.113"", ""source"": ""TLS_SNI"", ""hostname"": ""www.xrt4ajwz5t5gghionq.com""}, {""ip"": ""37.59.101.31"", ""source"": ""TLS_SNI"", ""hostname"": ""www.5tzdez5rovna2o5yk546q.com""}, {""ip"": ""45.142.145.222"", ""source"": ""TLS_SNI"", ""hostname"": ""www.qq5a5w3j.com""}, {""ip"": ""54.37.138.104"", ""source"": ""TLS_SNI"", ""hostname"": ""www.27o6f55e.com""}, {""ip"": ""64.65.0.131"", ""source"": ""TLS_SNI"", ""hostname"": ""www.quh2on.com""}, {""ip"": ""92.60.37.105"", ""source"": ""TLS_SNI"", ""hostname"": ""www.7ukyl5wuda6d6aatl2hbkmq.com""}]}",http,"Sustained, high-volume traffic on ports 80 and 443 (many packets and ~37–40s durations) with TLS SNI hostnames and additional TLS traffic on 9001 — indicates ongoing HTTP/HTTPS application traffic beyond initial download/DNS.",cartwheel,,0,/home/bingcheng/dynamov2/stage3/pcap/dillonchr_tor-manager_cartwheel_run_0.pcap,/mnt/NAS/dynamov2/cicflowmeter_output/dillonchr_tor-manager_cartwheel_run_0.csv,915473,5019051,18.24,2000,18,12,2026-03-02T09:04:37.280778
traffic_parameters,16904,jellydn/moleculer-typescript-template,https://github.com/jellydn/moleculer-typescript-template,"{""host_num"": 9, ""pcap_size"": 1.0078697204589844, ""flow_count"": 10, ""tcp_traffic"": {""443"": {""hosts"": 6, ""n_packets"": 716, ""flow_count"": 3, ""total_size"": 928097, ""traffic_end"": 56.922009229660034, ""iana_mapping"": ""https"", ""traffic_start"": 0.5073723793029785, ""tshark_parsing"": [""tls"", ""x509ce""], ""traffic_duration"": 56.414636850357056}, ""4222"": {""hosts"": 4, ""n_packets"": 189, ""flow_count"": 3, ""total_size"": 82322, ""traffic_end"": 50.5915310382843, ""iana_mapping"": ""vrml-multi-use"", ""traffic_start"": 1.3621139526367188, ""tshark_parsing"": [""data""], ""traffic_duration"": 49.22941708564758}}, ""udp_traffic"": {""5353"": {""hosts"": 2, ""n_packets"": 49, ""time_seen"": 1771281467.8137553, ""flow_count"": 4, ""total_size"": 7239, ""traffic_end"": 32.82309150695801, ""iana_mapping"": ""mdns"", ""traffic_start"": 0.729341983795166, ""tshark_parsing"": [""mdns""], ""traffic_duration"": 32.09374952316284}}, ""hostname_info"": [{""ip"": ""104.16.10.34"", ""source"": ""TLS_SNI"", ""hostname"": ""registry.npmjs.org""}, {""ip"": ""104.16.5.34"", ""source"": ""TLS_SNI"", ""hostname"": ""registry.npmjs.org""}, {""ip"": ""104.16.6.34"", ""source"": ""TLS_SNI"", ""hostname"": ""registry.npmjs.org""}]}","http, nats",Persistent TLS flows to registry.npmjs.org on TCP/443 throughout the capture and sustained data on TCP/4222 (NATS default port) indicate ongoing HTTP(S) and NATS application traffic beyond initial download/DNS.,cartwheel,,0,/home/bingcheng/dynamov2/stage3/pcap/jellydn_moleculer-typescript-template_cartwheel_run_0.pcap,/mnt/NAS/dynamov2/cicflowmeter_output/jellydn_moleculer-typescript-template_cartwheel_run_0.csv,27078,51979,52.09,342,5,4,2026-03-02T08:53:10.440201
traffic_parameters,16864,opluan/ws-bot,https://github.com/opluan/ws-bot,"{""host_num"": 3, ""pcap_size"": 8.069713592529297, ""flow_count"": 13, ""tcp_traffic"": {""443"": {""hosts"": 2, ""n_packets"": 680, ""flow_count"": 8, ""total_size"": 3501534, ""traffic_end"": 47.66143321990967, ""iana_mapping"": ""https"", ""traffic_start"": 0.5232975482940674, ""tshark_parsing"": [""tls""], ""traffic_duration"": 47.1381356716156}, ""5222"": {""hosts"": 2, ""n_packets"": 36, ""flow_count"": 1, ""total_size"": 8483, ""traffic_end"": 47.34973955154419, ""iana_mapping"": ""xmpp-client"", ""traffic_start"": 3.1201059818267822, ""tshark_parsing"": [], ""traffic_duration"": 44.22963356971741}}, ""udp_traffic"": {""443"": {""hosts"": 2, ""n_packets"": 4365, ""time_seen"": 1771280061.623798, ""flow_count"": 2, ""total_size"": 4864797, ""traffic_end"": 3.058915853500366, ""iana_mapping"": ""https"", ""traffic_start"": 1.1189782619476318, ""tshark_parsing"": [""quic"", ""tls""], ""traffic_duration"": 1.9399375915527344}, ""5353"": {""hosts"": 1, ""n_packets"": 25, ""time_seen"": 1771280061.3544269, ""flow_count"": 2, ""total_size"": 3654, ""traffic_end"": 32.875876665115356, ""iana_mapping"": ""mdns"", ""traffic_start"": 0.8496072292327881, ""tshark_parsing"": [""mdns""], ""traffic_duration"": 32.02626943588257}}, ""hostname_info"": [{""ip"": ""57.144.153.32"", ""source"": ""TLS_SNI"", ""hostname"": ""static.whatsapp.net""}, {""ip"": ""57.144.153.32"", ""source"": ""TLS_SNI"", ""hostname"": ""web.whatsapp.com""}]}",http,Long-lived encrypted flows on TCP/UDP port 443 (TLS/QUIC) to web.whatsapp.com/static.whatsapp.net with multi‑MB traffic over ~47s — indicates ongoing HTTPS application traffic beyond initial download/DNS.,cartwheel,,0,/home/bingcheng/dynamov2/stage3/pcap/opluan_ws-bot_cartwheel_run_0.pcap,/mnt/NAS/dynamov2/cicflowmeter_output/opluan_ws-bot_cartwheel_run_0.csv,82680,82680,100.0,817,14,2,2026-03-02T08:52:56.746681
traffic_parameters,16775,DrRago/immoscout-bot,https://github.com/DrRago/immoscout-bot,"{""host_num"": 18, ""pcap_size"": 2.227717399597168, ""flow_count"": 61, ""tcp_traffic"": {""443"": {""hosts"": 17, ""n_packets"": 1917, ""flow_count"": 59, ""total_size"": 2296003, ""traffic_end"": 57.795565605163574, ""iana_mapping"": ""https"", ""traffic_start"": 0.1618199348449707, ""tshark_parsing"": [""tls""], ""traffic_duration"": 57.6337456703186}}, ""udp_traffic"": {""5353"": {""hosts"": 1, ""n_packets"": 25, ""time_seen"": 1771275685.8533747, ""flow_count"": 2, ""total_size"": 3654, ""traffic_end"": 32.26217079162598, ""iana_mapping"": ""mdns"", ""traffic_start"": 0.8931107521057129, ""tshark_parsing"": [""mdns""], ""traffic_duration"": 31.369060039520264}}, ""hostname_info"": [{""ip"": ""13.226.2.114"", ""source"": ""TLS_SNI"", ""hostname"": ""www.immobilienscout24.de""}, {""ip"": ""13.226.2.29"", ""source"": ""TLS_SNI"", ""hostname"": ""www.immobilienscout24.de""}, {""ip"": ""13.226.2.71"", ""source"": ""TLS_SNI"", ""hostname"": ""www.immobilienscout24.de""}, {""ip"": ""13.226.2.87"", ""source"": ""TLS_SNI"", ""hostname"": ""www.immobilienscout24.de""}, {""ip"": ""138.201.98.175"", ""source"": ""TLS_SNI"", ""hostname"": ""www.wg-gesucht.de""}, {""ip"": ""138.201.98.176"", ""source"": ""TLS_SNI"", ""hostname"": ""www.wg-gesucht.de""}, {""ip"": ""159.69.70.78"", ""source"": ""TLS_SNI"", ""hostname"": ""www.wg-gesucht.de""}, {""ip"": ""159.69.70.79"", ""source"": ""TLS_SNI"", ""hostname"": ""www.wg-gesucht.de""}, {""ip"": ""162.159.129.233"", ""source"": ""TLS_SNI"", ""hostname"": ""discordapp.com""}, {""ip"": ""162.159.130.233"", ""source"": ""TLS_SNI"", ""hostname"": ""discordapp.com""}, {""ip"": ""162.159.133.233"", ""source"": ""TLS_SNI"", ""hostname"": ""discordapp.com""}, {""ip"": ""162.159.134.233"", ""source"": ""TLS_SNI"", ""hostname"": ""discordapp.com""}, {""ip"": ""162.159.135.233"", ""source"": ""TLS_SNI"", ""hostname"": ""discordapp.com""}, {""ip"": ""176.9.141.111"", ""source"": ""TLS_SNI"", ""hostname"": ""www.wg-gesucht.de""}, {""ip"": ""176.9.21.88"", ""source"": ""TLS_SNI"", ""hostname"": ""www.wg-gesucht.de""}, {""ip"": ""5.9.34.11"", ""source"": ""TLS_SNI"", ""hostname"": ""www.wg-gesucht.de""}]}",http,"Sustained TLS on TCP/443 (~2.3 MB over ~57 s, 59 flows, 17 hosts) with TLS SNI hostnames (immobilienscout24.de, wg-gesucht.de, discordapp.com) — indicates ongoing HTTPS application traffic beyond initial download (mDNS present but not counted).",cartwheel,,0,/home/bingcheng/dynamov2/stage3/pcap/DrRago_immoscout-bot_cartwheel_run_0.pcap,/mnt/NAS/dynamov2/cicflowmeter_output/DrRago_immoscout-bot_cartwheel_run_0.csv,133845,133845,100.0,888,60,17,2026-03-02T08:52:43.425217
traffic_parameters,16424,CalmScout/blog,https://github.com/CalmScout/blog,"{""host_num"": 5, ""pcap_size"": 7.268214225769043, ""flow_count"": 6, ""tcp_traffic"": {""443"": {""hosts"": 4, ""n_packets"": 2763, ""flow_count"": 4, ""total_size"": 7570276, ""traffic_end"": 41.12669062614441, ""iana_mapping"": ""https"", ""traffic_start"": 1.0187101364135742, ""tshark_parsing"": [""tls""], ""traffic_duration"": 40.107980489730835}}, ""udp_traffic"": {""5353"": {""hosts"": 1, ""n_packets"": 24, ""time_seen"": 1771259829.9668338, ""flow_count"": 2, ""total_size"": 3585, ""traffic_end"": 32.723942279815674, ""iana_mapping"": ""mdns"", ""traffic_start"": 0.6074624061584473, ""tshark_parsing"": [""mdns""], ""traffic_duration"": 32.11647987365723}}, ""hostname_info"": [{""ip"": ""151.101.1.227"", ""source"": ""TLS_SNI"", ""hostname"": ""rubygems.org""}, {""ip"": ""151.101.193.227"", ""source"": ""TLS_SNI"", ""hostname"": ""rubygems.org""}, {""ip"": ""151.101.65.227"", ""source"": ""TLS_SNI"", ""hostname"": ""rubygems.org""}]}",http,Sustained TLS traffic on TCP/443 to rubygems.org from ~1s–41s totaling ~7.6MB and 2763 packets indicates ongoing HTTPS application activity beyond simple DNS/mdns.,cartwheel,,0,/home/bingcheng/dynamov2/stage3/pcap/CalmScout_blog_cartwheel_run_0.pcap,/mnt/NAS/dynamov2/cicflowmeter_output/CalmScout_blog_cartwheel_run_0.csv,183274,183274,100.0,1279,5,4,2026-03-02T08:49:42.979206
traffic_parameters,16222,hyasar/CAtS,https://github.com/hyasar/CAtS,"{""host_num"": 8, ""pcap_size"": 6.505544662475586, ""flow_count"": 18, ""tcp_traffic"": {""443"": {""hosts"": 3, ""n_packets"": 1535, ""flow_count"": 11, ""total_size"": 6718996, ""traffic_end"": 21.754097938537598, ""iana_mapping"": ""https"", ""traffic_start"": 3.6110470294952393, ""tshark_parsing"": [""tls"", ""x509ce""], ""traffic_duration"": 18.14305090904236}, ""4444"": {""hosts"": 3, ""n_packets"": 87, ""flow_count"": 2, ""total_size"": 48582, ""traffic_end"": 57.167460203170776, ""iana_mapping"": ""krb524"", ""traffic_start"": 1.9096271991729736, ""tshark_parsing"": [""data-text-lines"", ""http"", ""json""], ""traffic_duration"": 55.2578330039978}, ""5432"": {""hosts"": 1, ""n_packets"": 6, ""flow_count"": 1, ""total_size"": 444, ""traffic_end"": 32.80033278465271, ""iana_mapping"": ""postgresql"", ""traffic_start"": 1.1862080097198486, ""tshark_parsing"": [], ""traffic_duration"": 31.61412477493286}, ""5555"": {""hosts"": 3, ""n_packets"": 74, ""flow_count"": 2, ""total_size"": 19282, ""traffic_end"": 57.26122522354126, ""iana_mapping"": ""personal-agent"", ""traffic_start"": 7.169175386428833, ""tshark_parsing"": [""http"", ""json""], ""traffic_duration"": 50.09204983711243}}, ""udp_traffic"": {""5353"": {""hosts"": 1, ""n_packets"": 25, ""time_seen"": 1771247944.4246368, ""flow_count"": 2, ""total_size"": 3654, ""traffic_end"": 32.19468593597412, ""iana_mapping"": ""mdns"", ""traffic_start"": 0.9012627601623535, ""tshark_parsing"": [""mdns""], ""traffic_duration"": 31.293423175811768}}, ""hostname_info"": [{""ip"": ""104.18.27.209"", ""source"": ""TLS_SNI"", ""hostname"": ""westeurope.cloudflare.jenkins.io""}, {""ip"": ""128.24.70.119"", ""source"": ""TLS_SNI"", ""hostname"": ""mirrors.updates.jenkins.io""}, {""ip"": ""128.24.70.119"", ""source"": ""TLS_SNI"", ""hostname"": ""updates.jenkins.io""}, {""ip"": ""172.19.0.3"", ""source"": ""HTTP_HOST"", ""hostname"": ""selenium-hub:4444""}, {""ip"": ""172.19.0.5"", ""source"": ""HTTP_HOST"", ""hostname"": ""172.19.0.5:5555""}, {""ip"": ""172.19.0.6"", ""source"": ""HTTP_HOST"", ""hostname"": ""172.19.0.6:5555""}]}",http,Sustained HTTP/JSON traffic on TCP ports 4444 and 5555 lasting ~50–55s with HTTP_HOST entries (selenium-hub and container IPs). 443 traffic looks like initial download and UDP 5353 is mDNS/DNS.,cartwheel,,0,/home/bingcheng/dynamov2/stage3/pcap/hyasar_CAtS_cartwheel_run_0.pcap,/mnt/NAS/dynamov2/cicflowmeter_output/hyasar_CAtS_cartwheel_run_0.csv,51257,68551,74.77,654,13,4,2026-03-02T08:48:32.676324
traffic_parameters,15933,azarSarikhani/amazon-playwright-test-automation,https://github.com/azarSarikhani/amazon-playwright-test-automation,"{""host_num"": 15, ""pcap_size"": 11.258126258850098, ""flow_count"": 67, ""tcp_traffic"": {""443"": {""hosts"": 14, ""n_packets"": 4407, ""flow_count"": 59, ""total_size"": 7269923, ""traffic_end"": 57.899460554122925, ""iana_mapping"": ""https"", ""traffic_start"": 1.7736399173736572, ""tshark_parsing"": [""ocsp"", ""tls""], ""traffic_duration"": 56.12582063674927}}, ""udp_traffic"": {""443"": {""hosts"": 6, ""n_packets"": 3860, ""time_seen"": 1771235639.946176, ""flow_count"": 6, ""total_size"": 4397208, ""traffic_end"": 53.83786582946777, ""iana_mapping"": ""https"", ""traffic_start"": 2.609832763671875, ""tshark_parsing"": [""quic"", ""tls""], ""traffic_duration"": 51.2280330657959}, ""5353"": {""hosts"": 1, ""n_packets"": 25, ""time_seen"": 1771235638.2211003, ""flow_count"": 2, ""total_size"": 3654, ""traffic_end"": 32.36710476875305, ""iana_mapping"": ""mdns"", ""traffic_start"": 0.8847570419311523, ""tshark_parsing"": [""mdns""], ""traffic_duration"": 31.4823477268219}}, ""hostname_info"": [{""ip"": ""104.83.197.193"", ""source"": ""TLS_SNI"", ""hostname"": ""www.amazon.com""}, {""ip"": ""13.33.88.79"", ""source"": ""TLS_SNI"", ""hostname"": ""www.amazon.sg""}, {""ip"": ""13.35.227.191"", ""source"": ""TLS_SNI"", ""hostname"": ""images-fe.ssl-images-amazon.com""}, {""ip"": ""13.35.227.191"", ""source"": ""TLS_SNI"", ""hostname"": ""images-na.ssl-images-amazon.com""}, {""ip"": ""13.35.227.191"", ""source"": ""TLS_SNI"", ""hostname"": ""m.media-amazon.com""}, {""ip"": ""143.204.130.84"", ""source"": ""TLS_SNI"", ""hostname"": ""1c5c1ecf7303.0b384439.ap-southeast-1.token.awswaf.com""}, {""ip"": ""146.75.45.91"", ""source"": ""TLS_SNI"", ""hostname"": ""aus5.mozilla.org""}, {""ip"": ""18.160.0.172"", ""source"": ""TLS_SNI"", ""hostname"": ""af3edacc464fe22764ca2abe01316d38e.profile.iad12-p3.cloudfront.net""}, {""ip"": ""18.246.102.30"", ""source"": ""TLS_SNI"", ""hostname"": ""unagi.amazon.sg""}, {""ip"": ""18.64.198.155"", ""source"": ""TLS_SNI"", ""hostname"": ""a5ceb90bdce6418109db5f56955e8d6ac.profile.gig51-p3.cloudfront.net""}, {""ip"": ""35.163.172.25"", ""source"": ""TLS_SNI"", ""hostname"": ""fls-fe.amazon.sg""}, {""ip"": ""44.215.132.93"", ""source"": ""TLS_SNI"", ""hostname"": ""unagi-na.amazon.com""}, {""ip"": ""44.239.46.158"", ""source"": ""TLS_SNI"", ""hostname"": ""redirect.prod.experiment.routing.cloudfront.aws.a2z.com""}, {""ip"": ""65.8.78.34"", ""source"": ""TLS_SNI"", ""hostname"": ""images-na.ssl-images-amazon.com""}]}",http,"Sustained TLS over TCP 443 and QUIC over UDP 443 throughout the capture with high packet/flow counts and many TLS SNI hostnames (amazon/cloudfront, mozilla) indicates ongoing HTTPS (HTTP) application traffic beyond initial download/DNS.",cartwheel,,0,/home/bingcheng/dynamov2/stage3/pcap/azarSarikhani_amazon-playwright-test-automation_cartwheel_run_0.pcap,/mnt/NAS/dynamov2/cicflowmeter_output/azarSarikhani_amazon-playwright-test-automation_cartwheel_run_0.csv,882340,1051636,83.9,3014,82,14,2026-03-02T08:47:55.903034
traffic_parameters,15598,Vd10844/AIDR_Framework,https://github.com/Vd10844/AIDR_Framework,"{""host_num"": 3, ""pcap_size"": 16.283292770385742, ""flow_count"": 5, ""tcp_traffic"": {""443"": {""hosts"": 2, ""n_packets"": 12378, ""flow_count"": 3, ""total_size"": 16870709, ""traffic_end"": 53.28927993774414, ""iana_mapping"": ""https"", ""traffic_start"": 2.100491523742676, ""tshark_parsing"": [""tls""], ""traffic_duration"": 51.188788414001465}}, ""udp_traffic"": {""5353"": {""hosts"": 1, ""n_packets"": 24, ""time_seen"": 1771217846.6078992, ""flow_count"": 2, ""total_size"": 3585, ""traffic_end"": 33.11366891860962, ""iana_mapping"": ""mdns"", ""traffic_start"": 0.867379903793335, ""tshark_parsing"": [""mdns""], ""traffic_duration"": 32.246289014816284}}, ""hostname_info"": [{""ip"": ""103.235.47.176"", ""source"": ""TLS_SNI"", ""hostname"": ""paddleocr.bj.bcebos.com""}]}",http,"Persistent, high-volume TLS (port 443) traffic (~16 MB over ~51 s) to paddleocr.bj.bcebos.com indicates ongoing HTTPS application activity; mDNS is just discovery.",cartwheel,,0,/home/bingcheng/dynamov2/stage3/pcap/Vd10844_AIDR_Framework_cartwheel_run_0.pcap,/mnt/NAS/dynamov2/cicflowmeter_output/Vd10844_AIDR_Framework_cartwheel_run_0.csv,321203,321203,100.0,5880,4,2,2026-03-02T08:47:37.352980
traffic_parameters,15130,julienc91/ezshare,https://github.com/julienc91/ezshare,"{""host_num"": 4, ""pcap_size"": 3.762234687805176, ""flow_count"": 18, ""tcp_traffic"": {""443"": {""hosts"": 3, ""n_packets"": 3646, ""flow_count"": 16, ""total_size"": 3881026, ""traffic_end"": 56.60246777534485, ""iana_mapping"": ""https"", ""traffic_start"": 0.25328540802001953, ""tshark_parsing"": [""tls"", ""x509ce""], ""traffic_duration"": 56.34918236732483}}, ""udp_traffic"": {""5353"": {""hosts"": 1, ""n_packets"": 24, ""time_seen"": 1771186306.6550663, ""flow_count"": 2, ""total_size"": 3583, ""traffic_end"": 32.92825794219971, ""iana_mapping"": ""mdns"", ""traffic_start"": 0.8507077693939209, ""tshark_parsing"": [""mdns""], ""traffic_duration"": 32.077550172805786}}, ""hostname_info"": [{""ip"": ""104.16.10.34"", ""source"": ""TLS_SNI"", ""hostname"": ""registry.npmjs.org""}, {""ip"": ""104.16.11.34"", ""source"": ""TLS_SNI"", ""hostname"": ""registry.npmjs.org""}]}",http,"Sustained TLS traffic on TCP/443 for ~56s (3.8 MB, 3646 packets) with TLS SNI registry.npmjs.org — indicates ongoing HTTPS (HTTP) application traffic beyond DNS/mdns.",cartwheel,,0,/home/bingcheng/dynamov2/stage3/pcap/julienc91_ezshare_cartwheel_run_0.pcap,/mnt/NAS/dynamov2/cicflowmeter_output/julienc91_ezshare_cartwheel_run_0.csv,219515,219515,100.0,1720,17,3,2026-03-02T08:45:58.862290
